Row_ID,Order_Priority,Discount,Unit Price,Shipping Cost,Customer_ID,Customer_Name,Ship_Mode,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_Name,Product_Base_Margin,Region,Manager,State_or_Province,City,Postal_Code,Order_Date,Ship_Date,Profit,Quantity_ordered_new,Sales,Order_ID,Return_Status
24476,Not Specified,0.02,136.98,24.49,2487,Michelle Bryant Phillips,Express Air,Small Business,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,South,Sam,Georgia,Tucker,30084,2010-12-02,2010-12-03,88.56,8,1140.95,91417,Not Returned
25130,Medium,0.03,7.38,11.51,2487,Michelle Bryant Phillips,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Plastic Binding Combs,0.36,South,Sam,Georgia,Tucker,30084,2012-06-12,2012-06-13,0.46,10,78.53,91418,Not Returned
26131,Critical,0.01,25.98,14.36,2487,Michelle Bryant Phillips,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.60,South,Sam,Georgia,Tucker,30084,2013-03-28,2013-03-29,32.95,2,57.26,91419,Not Returned
25794,Critical,0.08,218.75,69.64,2487,Michelle Bryant Phillips,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,South,Sam,Georgia,Tucker,30084,2013-08-27,2013-08-29,-1961.64,16,2810.83,91420,Not Returned
20065,High,0.08,4.91,0.50,2488,Gordon Walker,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,South,Sam,Arkansas,Cabot,72023,2010-10-09,2010-10-09,12.73,9,42.69,86887,Not Returned
20066,High,0.02,28.15,6.17,2488,Gordon Walker,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,South,Sam,Arkansas,Cabot,72023,2010-10-09,2010-10-10,160.81,11,327.41,86887,Not Returned
20602,High,0.01,2036.48,14.70,2489,Craig Liu,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,West,William,California,Concord,94521,2010-02-11,2010-02-13,-1596.75,2,3786.84,86883,Not Returned
21212,Medium,0.04,419.19,19.99,2489,Craig Liu,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,West,William,California,Concord,94521,2010-04-26,2010-04-27,1388.36,5,2012.11,86885,Not Returned
21338,Not Specified,0.07,65.99,8.80,2489,Craig Liu,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6120,0.58,West,William,California,Concord,94521,2010-07-12,2010-07-12,109.84,9,471.66,86886,Not Returned
21025,Not Specified,0.08,7.38,5.21,2489,Craig Liu,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,West,William,California,Concord,94521,2012-01-30,2012-01-31,1.42,3,23.73,86891,Not Returned
21176,Not Specified,0.01,4.48,49.00,2489,Craig Liu,Regular Air,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.60,West,William,California,Concord,94521,2012-12-10,2012-12-11,-446.70,10,70.19,86894,Not Returned
21177,Not Specified,0.02,130.98,30.00,2489,Craig Liu,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,West,William,California,Concord,94521,2012-12-10,2012-12-12,-143.81,23,3026.67,86894,Not Returned
21178,Not Specified,0.09,15.98,6.50,2489,Craig Liu,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.48,West,William,California,Concord,94521,2012-12-10,2012-12-12,-26.22,2,34.08,86894,Not Returned
24856,Critical,0.09,348.21,40.19,2490,Pauline Finch,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,West,William,California,Costa Mesa,92627,2010-02-14,2010-02-16,-93.85,2,662.80,86884,Not Returned
21339,Not Specified,0.00,10.01,1.99,2490,Pauline Finch,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD-R,0.41,West,William,California,Costa Mesa,92627,2010-07-12,2010-07-14,82.70,11,119.86,86886,Not Returned
23804,Medium,0.09,107.53,5.81,2490,Pauline Finch,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,West,William,California,Costa Mesa,92627,2012-04-16,2012-04-18,750.13,11,1087.14,86892,Not Returned
24780,Medium,0.08,130.98,54.74,2490,Pauline Finch,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,West,William,California,Costa Mesa,92627,2012-07-22,2012-07-24,-581.59,8,1058.65,86893,Not Returned
22669,Medium,0.05,22.38,15.10,2490,Pauline Finch,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,West,William,California,Costa Mesa,92627,2013-06-19,2013-06-21,-44.97,7,163.63,86895,Not Returned
22670,Medium,0.10,60.98,30.00,2490,Pauline Finch,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.70,West,William,California,Costa Mesa,92627,2013-06-19,2013-06-20,-500.86,11,614.70,86895,Not Returned
22671,Medium,0.02,2.88,0.70,2490,Pauline Finch,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 335,0.56,West,William,California,Costa Mesa,92627,2013-06-19,2013-06-21,34.67,18,54.62,86895,Not Returned
21640,Critical,0.00,20.99,4.81,2490,Pauline Finch,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,West,William,California,Costa Mesa,92627,2013-09-14,2013-09-16,-7.14,9,173.98,86897,Not Returned
6856,Critical,0.09,348.21,40.19,2491,Sean N Boyer,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,West,William,California,Los Angeles,90045,2010-02-14,2010-02-16,-93.85,8,2651.21,48836,Not Returned
1617,Low,0.06,4.28,0.94,2491,Sean N Boyer,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,West,William,California,Los Angeles,90045,2010-04-26,2010-04-28,0.37,9,38.96,11712,Not Returned
3212,Medium,0.04,419.19,19.99,2491,Sean N Boyer,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,West,William,California,Los Angeles,90045,2010-04-26,2010-04-27,1947.67,20,8048.45,23042,Not Returned
3338,Not Specified,0.07,65.99,8.80,2491,Sean N Boyer,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6120,0.58,West,William,California,Los Angeles,90045,2010-07-12,2010-07-12,109.84,37,1939.03,23877,Not Returned
3339,Not Specified,0.00,10.01,1.99,2491,Sean N Boyer,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,TDK 4.7GB DVD-R,0.41,West,William,California,Los Angeles,90045,2010-07-12,2010-07-14,128.03,42,457.63,23877,Not Returned
2065,High,0.08,4.91,0.50,2491,Sean N Boyer,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,West,William,California,Los Angeles,90045,2010-10-09,2010-10-09,31.75,36,170.75,14785,Not Returned
2066,High,0.02,28.15,6.17,2491,Sean N Boyer,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,West,William,California,Los Angeles,90045,2010-10-09,2010-10-10,117.21,45,1339.42,14785,Not Returned
188,Medium,0.08,5.28,5.57,2491,Sean N Boyer,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1981,0.40,West,William,California,Los Angeles,90045,2011-02-04,2011-02-04,-121.91,48,257.39,1222,Not Returned
7857,Critical,0.08,14.42,6.75,2491,Sean N Boyer,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,West,William,California,Los Angeles,90045,2011-08-04,2011-08-06,-54.34,81,1108.22,56166,Not Returned
7858,Critical,0.08,100.89,42.00,2491,Sean N Boyer,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,0.61,West,William,California,Los Angeles,90045,2011-08-04,2011-08-05,-62.19,2,284.48,56166,Not Returned
6929,High,0.05,9.85,4.82,2491,Sean N Boyer,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,0.47,West,William,California,Los Angeles,90045,2012-01-23,2012-01-24,-17.57,46,444.46,49443,Not Returned
3025,Not Specified,0.08,7.38,5.21,2491,Sean N Boyer,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,West,William,California,Los Angeles,90045,2012-01-30,2012-01-31,0.75,10,79.11,21760,Not Returned
5804,Medium,0.09,107.53,5.81,2491,Sean N Boyer,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,West,William,California,Los Angeles,90045,2012-04-16,2012-04-18,1116.98,44,4348.55,41157,Not Returned
6780,Medium,0.08,130.98,54.74,2491,Sean N Boyer,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,West,William,California,Los Angeles,90045,2012-07-22,2012-07-24,-581.59,34,4499.26,48288,Not Returned
3176,Not Specified,0.01,4.48,49.00,2491,Sean N Boyer,Regular Air,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.60,West,William,California,Los Angeles,90045,2012-12-10,2012-12-11,-893.39,40,280.74,22848,Not Returned
3177,Not Specified,0.02,130.98,30.00,2491,Sean N Boyer,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,West,William,California,Los Angeles,90045,2012-12-10,2012-12-12,-287.62,90,11843.48,22848,Not Returned
3178,Not Specified,0.09,15.98,6.50,2491,Sean N Boyer,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.48,West,William,California,Los Angeles,90045,2012-12-10,2012-12-12,-52.44,8,136.32,22848,Not Returned
2602,High,0.01,2036.48,14.70,2491,Sean N Boyer,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,West,William,California,Los Angeles,90045,2013-02-11,2013-02-13,-1596.75,7,13253.93,18790,Not Returned
4669,Medium,0.05,22.38,15.10,2491,Sean N Boyer,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,West,William,California,Los Angeles,90045,2013-06-19,2013-06-21,-56.21,27,631.14,33222,Not Returned
4670,Medium,0.10,60.98,30.00,2491,Sean N Boyer,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.70,West,William,California,Los Angeles,90045,2013-06-19,2013-06-20,-626.08,45,2514.69,33222,Not Returned
4671,Medium,0.02,2.88,0.70,2491,Sean N Boyer,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 335,0.56,West,William,California,Los Angeles,90045,2013-06-19,2013-06-21,28.89,72,218.49,33222,Not Returned
3640,Critical,0.00,20.99,4.81,2491,Sean N Boyer,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,West,William,California,Los Angeles,90045,2013-09-14,2013-09-16,-7.77,36,695.92,26021,Not Returned
25858,Critical,0.08,100.89,42.00,2492,Billie Chan,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,0.61,East,Erin,Connecticut,Middletown,6457,2013-08-04,2013-08-05,-26.37,1,142.24,86896,Not Returned
25857,Critical,0.08,14.42,6.75,2493,Tom Moody,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,East,Erin,Massachusetts,Amesbury,1913,2011-08-04,2011-08-06,-28.26,20,273.64,86889,Not Returned
24929,High,0.05,9.85,4.82,2494,Brooke Payne,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,0.47,East,Erin,New Jersey,Hillside,7205,2012-01-23,2012-01-24,-13.62,11,106.28,86890,Not Returned
19617,Low,0.06,4.28,0.94,2495,Maria Block,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,West,William,Wyoming,Rock Springs,82901,2010-04-26,2010-04-28,0.37,2,8.66,86885,Not Returned
18188,Medium,0.08,5.28,5.57,2495,Maria Block,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1981,0.40,West,William,Wyoming,Rock Springs,82901,2011-02-04,2011-02-04,-121.91,12,64.35,86888,Not Returned
19155,Low,0.07,5.98,10.39,2497,Elisabeth Gorman,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1895,0.40,South,Sam,Louisiana,Lafayette,70506,2011-08-06,2011-08-10,-258.44,1,11.04,89724,Not Returned
26390,Medium,0.05,3.14,1.92,2497,Elisabeth Gorman,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,0.84,South,Sam,Louisiana,Lafayette,70506,2011-09-01,2011-09-01,-26.12,19,59.24,89725,Not Returned
2296,Not Specified,0.09,355.98,58.92,2498,Arlene Long,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,0.64,West,William,California,San Diego,92024,2010-02-18,2010-02-20,1240.25,30,10554.63,16547,Not Returned
2297,Not Specified,0.04,218.75,69.64,2498,Arlene Long,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,West,William,California,San Diego,92024,2010-02-18,2010-02-18,-533.23,8,1749.64,16547,Not Returned
7628,Medium,0.09,6.28,5.41,2498,Arlene Long,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon® 200 Class™ Desk Accessories,0.53,West,William,California,San Diego,92024,2010-08-02,2010-08-04,-61.59,56,355.40,54567,Not Returned
2768,Not Specified,0.08,1.68,1.57,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,West,William,California,San Diego,92024,2010-08-05,2010-08-06,-46.25,88,148.36,20007,Not Returned
2323,Medium,0.01,22.84,16.87,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1982,0.39,West,William,California,San Diego,92024,2011-09-30,2011-10-01,-42.38,11,289.61,16741,Not Returned
4411,Critical,0.04,11.97,4.98,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,0.58,West,William,California,San Diego,92024,2011-10-15,2011-10-17,-14.70,47,581.50,31492,Not Returned
4412,Critical,0.09,29.74,6.64,2498,Arlene Long,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,Acco Perma® 2700 Stacking Storage Drawers,0.70,West,William,California,San Diego,92024,2011-10-15,2011-10-18,-25.32,61,1743.79,31492,Not Returned
4413,Critical,0.03,95.43,19.99,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,West,William,California,San Diego,92024,2011-10-15,2011-10-16,-282.67,41,3830.88,31492,Not Returned
1156,Critical,0.07,19.98,5.97,2498,Arlene Long,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1936,0.38,West,William,California,San Diego,92024,2012-09-29,2012-10-01,70.39,37,716.71,8419,Not Returned
1157,Critical,0.10,6.48,7.03,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 214,0.37,West,William,California,San Diego,92024,2012-09-29,2012-09-30,-86.62,47,298.84,8419,Not Returned
513,High,0.00,18.97,9.03,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Paper,Small Box,Computer Printout Paper with Letter-Trim Perforations,0.37,West,William,California,San Diego,92024,2013-05-02,2013-05-03,52.35,27,549.41,3524,Not Returned
1205,Low,0.00,80.98,35.00,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,West,William,California,San Diego,92024,2013-05-04,2013-05-08,-846.73,52,4340.67,8833,Not Returned
20296,Not Specified,0.09,355.98,58.92,2499,Geoffrey Koch,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,0.64,Central,Chris,Illinois,Kankakee,60901,2010-02-18,2010-02-20,1240.25,8,2814.57,88319,Not Returned
20323,Medium,0.01,22.84,16.87,2499,Geoffrey Koch,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1982,0.39,Central,Chris,Illinois,Kankakee,60901,2011-09-30,2011-10-01,-42.38,3,78.99,88321,Not Returned
19156,Critical,0.07,19.98,5.97,2499,Geoffrey Koch,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1936,0.38,Central,Chris,Illinois,Kankakee,60901,2012-09-29,2012-10-01,70.39,9,174.33,88323,Not Returned
19157,Critical,0.10,6.48,7.03,2499,Geoffrey Koch,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 214,0.37,Central,Chris,Illinois,Kankakee,60901,2012-09-29,2012-09-30,-86.62,12,76.30,88323,Not Returned
20297,Not Specified,0.04,218.75,69.64,2499,Geoffrey Koch,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,Central,Chris,Illinois,Kankakee,60901,2013-02-18,2013-02-18,-533.23,2,437.41,88324,Not Returned
18513,High,0.00,18.97,9.03,2499,Geoffrey Koch,Regular Air,Small Business,Office Supplies,Paper,Small Box,Computer Printout Paper with Letter-Trim Perforations,0.37,Central,Chris,Illinois,Kankakee,60901,2013-05-02,2013-05-03,52.35,7,142.44,88325,Not Returned
19205,Low,0.00,80.98,35.00,2499,Geoffrey Koch,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,Central,Chris,Illinois,Kankakee,60901,2013-05-04,2013-05-08,-846.73,13,1085.17,88326,Not Returned
25628,Medium,0.09,6.28,5.41,2500,Kevin Smith,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon® 200 Class™ Desk Accessories,0.53,Central,Chris,Illinois,Lake In The Hills,60102,2010-08-02,2010-08-04,-32.03,14,88.85,88320,Not Returned
22411,Critical,0.04,11.97,4.98,2500,Kevin Smith,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,0.58,Central,Chris,Illinois,Lake In The Hills,60102,2011-10-15,2011-10-17,-13.23,12,148.47,88322,Not Returned
22412,Critical,0.09,29.74,6.64,2500,Kevin Smith,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,Acco Perma® 2700 Stacking Storage Drawers,0.70,Central,Chris,Illinois,Lake In The Hills,60102,2011-10-15,2011-10-18,-22.79,15,428.80,88322,Not Returned
20768,Not Specified,0.08,1.68,1.57,2500,Kevin Smith,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,Central,Chris,Illinois,Lake In The Hills,60102,2013-08-05,2013-08-06,-19.61,25,42.15,88327,Not Returned
22413,Critical,0.03,95.43,19.99,2500,Kevin Smith,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,Central,Chris,Illinois,Lake In The Hills,60102,2013-10-15,2013-10-16,-235.56,12,1121.23,88328,Not Returned
24899,High,0.10,24.92,12.98,2502,Toni Owens Poe,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Therm-A-Bind Covers,0.39,Central,Chris,Indiana,Munster,46321,2010-03-19,2010-03-19,-45.82,3,70.82,91310,Not Returned
24901,High,0.00,12.28,6.35,2502,Toni Owens Poe,Express Air,Home Office,Office Supplies,Paper,Small Box,Staples Premium Bright 1-Part Blank Computer Paper,0.38,Central,Chris,Indiana,Munster,46321,2010-03-19,2010-03-20,30.63,7,90.44,91310,Not Returned
24900,High,0.06,270.97,28.06,2502,Toni Owens Poe,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,0.56,Central,Chris,Indiana,Munster,46321,2013-03-19,2013-03-19,-172.48,2,556.41,91313,Not Returned
22610,Critical,0.10,115.99,5.92,2503,Neil Jacobson,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8890,0.58,Central,Chris,Texas,Missouri City,77489,2011-08-27,2011-08-28,848.12,18,1597.18,91311,Not Returned
21519,Medium,0.10,48.04,7.23,2503,Neil Jacobson,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1885,0.37,Central,Chris,Texas,Missouri City,77489,2012-12-18,2012-12-20,324.69,10,470.57,91312,Not Returned
24898,High,0.01,3.28,3.97,2503,Neil Jacobson,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 342,0.56,Central,Chris,Texas,Missouri City,77489,2013-03-19,2013-03-19,-72.44,7,24.18,91313,Not Returned
24024,Low,0.00,46.94,6.77,2505,Cameron Gentry Herndon,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0.44,West,William,California,Daly City,94015,2011-05-24,2011-06-02,607.99,18,881.15,87034,Not Returned
24025,Low,0.09,161.55,19.99,2505,Cameron Gentry Herndon,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,West,William,California,Daly City,94015,2011-05-24,2011-05-28,-139.75,3,458.42,87034,Not Returned
18219,Medium,0.02,6.48,8.74,2506,Alfred Harmon,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1984,0.36,East,Erin,Connecticut,Cheshire,6408,2010-12-05,2010-12-07,-6.84,1,10.72,87033,Not Returned
18217,Medium,0.06,699.99,24.49,2507,Jeanette Davies,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,East,Erin,Maine,Bangor,4401,2010-12-05,2010-12-07,7024.21,15,10180.01,87033,Not Returned
23265,Low,0.02,5.81,8.49,2508,Pauline Brooks,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,East,Erin,Maine,Sanford,4073,2010-07-08,2010-07-12,-137.49,7,42.44,87031,Not Returned
21918,Medium,0.05,30.98,9.18,2509,Sidney Larson,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1951,0.40,East,Erin,Maine,South Portland,4106,2010-05-05,2010-05-05,308.67,15,462.57,87029,Not Returned
19871,Not Specified,0.09,52.99,19.99,2510,Emily Adkins,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",0.81,East,Erin,Massachusetts,Andover,1810,2011-10-16,2011-10-17,-131.10,1,57.78,87036,Not Returned
20403,Low,0.04,65.99,8.99,2511,Brad Teague,Express Air,Home Office,Technology,Telephones and Communication,Small Box,5180,0.56,East,Erin,Massachusetts,Boston,2111,2011-09-01,2011-09-06,-247.24,2,113.87,87035,Not Returned
21102,Not Specified,0.04,6.48,9.54,2512,Frances Holt,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1905,0.37,East,Erin,Massachusetts,Cambridge,2138,2010-06-15,2010-06-17,-223.94,19,125.37,87030,Not Returned
21766,Low,0.08,53.98,5.50,2513,Renee McKinney,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,0.62,East,Erin,Massachusetts,Pepperell,1463,2013-04-27,2013-05-06,55.87,5,259.55,87040,Not Returned
20572,Critical,0.10,3.98,2.97,2514,Dan Roach,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,Unpadded Memo Slips,0.35,East,Erin,New Hampshire,Londonderry,3053,2012-12-20,2012-12-22,-13.37,21,82.01,87039,Not Returned
23530,Medium,0.00,4.84,0.71,2515,Claudia Upchurch,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,East,Erin,New Jersey,Edison,8817,2012-08-26,2012-08-27,-0.47,2,9.96,87038,Not Returned
18220,Medium,0.02,17.15,4.96,2516,Leo E Underwood,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Advantus Rolling Storage Box,0.58,East,Erin,New Jersey,Englewood,7631,2010-12-05,2010-12-07,36.50,11,190.85,87033,Not Returned
21765,Low,0.07,205.99,5.26,2517,Clyde S Randall,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,i470,0.56,East,Erin,New Jersey,Long Branch,7740,2013-04-27,2013-05-01,439.78,5,871.17,87040,Not Returned
19873,Not Specified,0.09,4.91,5.68,2518,Leigh Wyatt,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,East,Erin,New Jersey,Roselle,7203,2011-10-16,2011-10-18,-159.68,21,103.34,87036,Not Returned
19872,Not Specified,0.05,30.73,4.00,2519,Earl King,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,East,Erin,Rhode Island,Central Falls,2863,2011-10-16,2011-10-16,10.08,14,439.13,87036,Not Returned
18221,Medium,0.07,30.98,8.74,2520,Sandy Mueller,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1979,0.40,East,Erin,Rhode Island,Providence,2908,2010-12-05,2010-12-06,255.77,12,370.68,87033,Not Returned
25463,Medium,0.00,175.99,4.99,2521,Shawn Meyer,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,5165,0.59,Central,Chris,Texas,Corsicana,75109,2010-08-18,2010-08-21,1656.66,15,2400.95,87032,Not Returned
24272,Not Specified,0.03,99.23,8.99,2521,Shawn Meyer,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,Central,Chris,Texas,Corsicana,75109,2011-12-03,2011-12-05,1046.03,15,1515.98,87037,Not Returned
18218,Medium,0.04,1360.14,14.70,2522,Harriet Wooten,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,East,Erin,Vermont,Burlington,5401,2010-12-05,2010-12-08,2639.01,6,7303.05,87033,Not Returned
20404,Low,0.07,8.45,7.77,2523,Russell Chen,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Elite 5"" Scissors",0.55,East,Erin,Vermont,Colchester,5439,2011-09-01,2011-09-06,-203.68,20,165.34,87035,Not Returned
